ra,dec,sigra,sigdec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,cc_flags,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,mjd,source_id,w1flux,w1sigflux,w2flux,w2sigflux,allwise_cntr,r_allwise
48.555857,-22.5954862,0.1801,0.1588,14.205,0.067,16.3,13.541,0.097,11.2,,,,,,,0000,AA,0,5,0.5,102.689,00,56872.85010726,51292a187-000328,418.74,25.666,275.67,24.558,4.880228013510317e+17,0.693343
48.5558867,-22.5954883,0.1468,0.1528,14.029,0.054,20.2,13.648,0.142,7.6,,,,,,,0000,AB,0,10,1.0,63.29,00,56872.98164714,51296a186-000282,492.49,24.345,249.89,32.761,4.880228013510317e+17,0.789326
48.5558224,-22.5956142,0.2474,0.2977,14.937,0.145,7.5,13.655,0.122,8.9,,,,,,,0000,BB,0,10,1.0,-18.415,00,57043.87841807,56494a087-006545,212.72,28.507,249.93,28.015,4.880228013510317e+17,0.877303
48.5559379,-22.5954852,0.2137,0.1935,14.257,0.078,13.9,13.547,0.093,11.7,,,,,,,0000,AA,0,10,1.0,5.243,00,57044.00970376,56498a086-000338,398.12,28.709,276.05,23.674,4.880228013510317e+17,0.950138
48.5559442,-22.5955618,0.1595,0.1861,14.301,0.071,15.4,13.509,0.09,12.0,,,,,,,0000,AA,0,10,1.0,5.368,00,57044.00983113,56498a087-000346,382.15,24.866,285.92,23.802,4.880228013510317e+17,1.069462
48.5559029,-22.59551,0.1602,0.2013,14.119,0.069,15.8,13.658,0.12,9.1,,,,,,,0000,AB,0,10,1.0,46.857,00,57044.14111682,56502b086-000285,452.0,28.534,249.34,27.517,4.880228013510317e+17,0.866278
48.5558207,-22.5955907,0.1752,0.181,14.35,0.062,17.5,13.661,0.107,10.1,,,,,,,0000,AA,0,10,1.0,85.581,00,57044.27252978,56506a086-000346,365.36,20.88,248.52,24.589,4.880228013510317e+17,0.808437
48.5557785,-22.5953727,0.2233,0.2257,14.779,0.089,12.2,13.671,0.096,11.3,,,,,,,0000,AA,0,10,1.0,97.776,00,57044.33823626,56509a062-000408,246.2,20.255,246.23,21.819,4.880228013510317e+17,0.430488
48.555972,-22.5955072,0.1777,0.1619,14.296,0.057,19.0,13.605,0.117,9.3,,,,,,,0000,AB,0,10,1.0,91.927,00,57044.40394279,56510a086-000383,383.93,20.21,261.65,28.281,4.880228013510317e+17,1.080324
48.5558056,-22.595419,0.1642,0.1772,14.121,0.072,15.2,13.367,0.099,11.0,,,,,,,0000,AA,0,10,1.0,72.77,00,57044.46964932,56513a062-000295,451.17,29.776,325.9,29.607,4.880228013510317e+17,0.482702
48.5559565,-22.5955663,0.1588,0.1733,14.106,0.057,19.0,13.573,0.094,11.6,,,,,,,0000,AA,0,10,1.0,31.676,00,57044.60105997,56517a062-000308,457.33,24.013,269.58,23.299,4.880228013510317e+17,1.113164
48.555896,-22.5955408,0.2088,0.1983,14.643,0.074,14.7,13.745,0.106,10.3,,,,,,,0000,AA,0,10,1.0,-1.581,00,57044.73247296,56521a062-000484,278.93,19.031,230.13,22.401,4.880228013510317e+17,0.892582
48.5558623,-22.595498,0.1442,0.1463,13.961,0.049,22.1,13.893,0.15,7.2,,,,,,,0000,AB,0,5,0.5,13.129,00,57049.65982547,56670a094-000267,522.82,23.674,200.85,27.841,4.880228013510317e+17,0.724953
48.5558075,-22.5955532,0.1615,0.1534,14.107,0.057,19.0,13.569,0.1,10.9,,,,,,,0000,AA,0,10,1.0,69.212,00,57233.69854691,62277b211-000282,458.6,24.102,269.44,24.734,4.880228013510317e+17,0.680295
48.555713,-22.5953873,0.1782,0.1576,14.224,0.056,19.3,13.628,0.114,9.6,,,,,,,0000,AB,0,5,0.5,102.177,00,57233.8297048,62281b211-000328,411.54,21.29,255.19,26.685,4.880228013510317e+17,0.214451
48.5558958,-22.5955089,0.2274,0.2063,14.659,0.08,13.6,13.564,0.114,9.5,,,,,,,0000,AB,0,10,1.0,74.572,00,57233.96086265,62285b210-000386,275.82,20.295,270.64,28.519,4.880228013510317e+17,0.842885
48.555968,-22.5955446,0.1764,0.1685,14.211,0.062,17.5,13.483,0.098,11.1,,,,,,,0000,AA,0,10,1.0,53.651,00,57234.02656894,62288a186-000305,416.66,23.828,291.6,26.325,4.880228013510317e+17,1.113846
48.5558855,-22.5956397,0.2062,0.2014,14.24,0.063,17.2,13.708,0.141,7.7,,,,,,,0000,AB,0,10,1.0,2.976,00,57234.22330575,62293b210-000316,405.5,23.634,237.11,30.892,4.880228013510317e+17,1.084013
48.5558511,-22.5953833,0.2102,0.1998,14.551,0.068,15.9,13.724,0.132,8.2,,,,,,,0000,AB,0,10,1.0,-4.941,00,57234.28888462,62296a186-000424,304.66,19.153,233.53,28.343,4.880228013510317e+17,0.648801
48.5558964,-22.5954121,0.2383,0.2325,14.698,0.087,12.5,13.36,0.14,7.8,,,,,,,0000,AB,0,5,0.5,-13.486,00,57234.35446354,62297b210-002079,266.02,21.221,326.57,42.13,4.880228013510317e+17,0.785162
48.5558688,-22.595599,0.2823,0.3302,14.686,0.124,8.8,13.995,0.223,4.9,,,,,,,0000,BB,0,10,1.0,-14.234,00,57234.35459086,62297b211-002612,268.89,30.684,182.02,37.411,4.880228013510317e+17,0.941652
48.5559141,-22.5955085,0.1578,0.1608,14.304,0.062,17.5,13.514,0.096,11.4,,,,,,,0000,AA,0,10,1.0,-11.192,00,57234.42016983,62300a186-004312,382.3,21.859,283.4,24.94,4.880228013510317e+17,0.899127
48.5558743,-22.5954699,0.1369,0.1783,14.082,0.074,14.6,13.384,0.093,11.6,,,,,,,0000,AA,0,10,1.0,2.488,00,57234.48574932,62301b211-000494,469.2,32.193,319.55,27.443,4.880228013510317e+17,0.731717
48.5558769,-22.595478,0.1511,0.1452,14.15,0.052,20.7,13.706,0.137,7.9,,,,,,,0000,AB,0,10,1.0,22.603,00,57234.55132824,62304a186-000277,440.61,21.304,237.53,30.033,4.880228013510317e+17,0.747476
48.5559597,-22.5953031,0.2227,0.2696,14.706,0.093,11.6,13.625,0.136,8.0,,,,,,,0000,AB,0,10,1.0,64.481,00,57234.68248609,62308a185-000430,264.13,22.694,255.84,32.166,4.880228013510317e+17,1.082672
48.5557657,-22.5954374,0.1372,0.1412,14.21,0.056,19.5,13.399,0.09,12.0,,,,,,,0000,AA,0,10,1.0,100.013,00,57234.8137713,62312a186-000309,417.14,21.405,314.97,26.139,4.880228013510317e+17,0.354459
48.5559473,-22.5954253,0.2234,0.2188,14.751,0.081,13.4,13.688,0.117,9.3,,,,,,,0000,AB,0,10,1.0,48.726,00,57241.04580841,62501b205-000441,253.43,18.902,241.43,25.916,4.880228013510317e+17,0.953643
48.5558569,-22.5955059,0.1584,0.1598,14.039,0.063,17.2,13.467,0.104,10.4,,,,,,,0000,AA,0,5,0.5,-4.705,00,57406.98996118,67562a086-001803,488.82,28.447,294.82,28.312,4.880228013510317e+17,0.719864
48.5557865,-22.5955437,0.2205,0.2256,14.455,0.076,14.3,13.932,0.199,5.5,,,,,,,0000,AB,0,0,0.0,36.011,00,57407.12098718,67566a086-000322,333.32,23.376,192.15,35.149,4.880228013510317e+17,0.606826
48.5559108,-22.5953914,0.2315,0.2168,14.753,0.087,12.5,13.611,0.105,10.4,,,,,,,0000,AA,0,10,1.0,76.172,00,57407.25214564,67570a086-000415,253.27,20.183,258.34,24.88,4.880228013510317e+17,0.839411
48.5558538,-22.5954989,0.1693,0.1728,14.371,0.064,17.1,13.523,0.12,9.1,,,,,,,0000,AB,0,5,0.5,92.905,00,57407.31772492,67573a062-000318,360.16,21.102,280.1,30.887,4.880228013510317e+17,0.700163
