HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457301.80245,2015-10-06.2984011,bf,1.45,15.653,>15.653,99.990,-0.515,0.420,V
2457301.80373,2015-10-06.2996886,bf,1.43,15.501,>15.501,99.990,-0.295,0.484,V
2457302.81413,2015-10-07.3100479,bf,1.74,16.943,16.605,0.160,0.875,0.128,V
2457302.81558,2015-10-07.3115,bf,1.64,17.149,16.745,0.151,0.768,0.106,V
2457302.81694,2015-10-07.3128576,bf,1.74,17.036,16.941,0.201,0.642,0.118,V
2457304.71506,2015-10-09.2109221,bf,1.42,17.160,>17.160,99.990,0.291,0.105,V
2457304.71633,2015-10-09.2121954,bf,1.41,17.120,>17.120,99.990,0.227,0.109,V
2457304.71762,2015-10-09.2134847,bf,1.41,17.094,>17.094,99.990,0.390,0.111,V
2457307.66457,2015-10-12.1603607,bf,1.36,17.228,>17.228,99.990,0.118,0.099,V
2457307.66587,2015-10-12.1616494,bf,1.40,17.250,>17.250,99.990,0.370,0.097,V
2457307.66715,2015-10-12.1629341,bf,1.37,17.080,>17.080,99.990,0.455,0.113,V
2457312.65180,2015-10-17.1474739,bf,1.44,17.166,>17.166,99.990,0.316,0.104,V
2457312.65309,2015-10-17.1487658,bf,1.47,17.086,>17.086,99.990,0.409,0.112,V
2457312.65438,2015-10-17.1500512,bf,1.37,17.238,>17.238,99.990,0.391,0.098,V
2457315.61651,2015-10-20.1121306,bf,1.46,16.904,>16.904,99.990,0.562,0.133,V
2457315.61779,2015-10-20.1134174,bf,1.44,16.920,>16.920,99.990,0.466,0.131,V
2457315.61908,2015-10-20.1147063,bf,1.52,16.829,>16.829,99.990,0.591,0.142,V
2457317.94433,2015-10-22.4399230,bb,1.63,16.445,>16.445,99.990,0.793,0.203,V
2457317.94524,2015-10-22.4408383,bb,1.79,16.484,>16.484,99.990,0.936,0.196,V
2457317.94615,2015-10-22.4417421,bb,1.72,16.562,>16.562,99.990,0.688,0.182,V
2457319.66024,2015-10-24.1558133,bf,1.41,16.613,>16.613,99.990,0.099,0.174,V
2457319.66152,2015-10-24.1570968,bf,1.46,16.474,>16.474,99.990,0.669,0.197,V
2457319.66281,2015-10-24.1583884,bf,1.49,16.439,>16.439,99.990,0.173,0.204,V
2457321.58463,2015-10-26.0801931,bf,1.80,99.990,99.990,99.990,99.990,99.990,V
2457321.58591,2015-10-26.0814706,bf,1.51,99.990,99.990,99.990,99.990,99.990,V
2457321.58720,2015-10-26.0827609,bf,1.86,99.990,99.990,99.990,99.990,99.990,V
2457322.61199,2015-10-27.1075386,bf,1.49,15.624,>15.624,99.990,0.902,0.432,V
2457322.61327,2015-10-27.1088258,bf,1.65,15.493,>15.493,99.990,0.645,0.487,V
2457322.61455,2015-10-27.1101050,bf,1.52,15.569,>15.569,99.990,0.191,0.454,V
2457323.94261,2015-10-28.4381517,bb,1.64,15.847,>15.847,99.990,0.582,0.352,V
2457323.94386,2015-10-28.4394092,bb,1.67,15.847,>15.847,99.990,0.531,0.352,V
2457323.94511,2015-10-28.4406596,bb,1.75,16.005,>16.005,99.990,0.157,0.304,V
2457325.69340,2015-10-30.1889421,bf,1.42,16.490,>16.490,99.990,0.650,0.194,V
2457325.69469,2015-10-30.1902322,bf,1.38,16.434,>16.434,99.990,0.773,0.205,V
2457325.69598,2015-10-30.1915187,bf,1.39,16.398,>16.398,99.990,0.632,0.212,V
2457327.66072,2015-11-01.1562570,bf,1.39,16.990,>16.990,99.990,0.551,0.123,V
2457327.66201,2015-11-01.1575478,bf,1.42,16.779,>16.779,99.990,0.474,0.149,V
2457327.66329,2015-11-01.1588340,bf,1.37,16.949,16.698,0.174,0.803,0.127,V
2457331.71679,2015-11-05.2123440,bf,1.42,17.223,>17.223,99.990,0.421,0.099,V
2457331.71810,2015-11-05.2136510,bf,1.42,17.185,16.878,0.165,0.681,0.103,V
2457331.71941,2015-11-05.2149634,bf,1.41,17.257,17.027,0.177,0.593,0.096,V
2457334.77447,2015-11-08.2700504,bf,1.52,17.154,16.883,0.171,0.677,0.105,V
2457334.77576,2015-11-08.2713459,bf,1.46,17.190,17.170,0.215,0.519,0.102,V
2457334.77704,2015-11-08.2726254,bf,1.44,17.118,>17.118,99.990,0.350,0.109,V
2457339.79745,2015-11-13.2931049,bf,1.49,16.978,16.829,0.191,0.712,0.124,V
2457339.79876,2015-11-13.2944109,bf,1.46,17.104,16.858,0.175,0.693,0.111,V
2457339.80004,2015-11-13.2956942,bf,1.51,17.069,>17.069,99.990,0.376,0.114,V
2457340.52647,2015-11-14.0221381,bf,1.38,16.887,>16.887,99.990,0.448,0.135,V
2457340.52776,2015-11-14.0234251,bf,1.39,16.980,>16.980,99.990,0.246,0.124,V
2457340.52904,2015-11-14.0247024,bf,1.43,16.991,>16.991,99.990,0.245,0.123,V
2457346.82801,2015-11-20.3238206,bf,1.40,17.129,>17.129,99.990,0.196,0.108,V
2457346.82931,2015-11-20.3251120,bf,1.47,17.155,>17.155,99.990,0.433,0.105,V
2457346.83059,2015-11-20.3263991,bf,1.40,16.965,>16.965,99.990,0.489,0.126,V
2457347.73516,2015-11-21.2309895,bf,1.52,16.543,>16.543,99.990,0.515,0.185,V
2457348.67433,2015-11-22.1701880,bf,1.44,16.497,>16.497,99.990,0.886,0.193,V
2457348.67561,2015-11-22.1714699,bf,1.53,16.539,>16.539,99.990,0.735,0.186,V
2457348.67690,2015-11-22.1727609,bf,1.41,16.536,>16.536,99.990,0.415,0.186,V
2457350.73946,2015-11-24.2353803,bf,1.48,16.007,>16.007,99.990,0.219,0.303,V
2457350.74074,2015-11-24.2366585,bf,1.48,16.291,>16.291,99.990,0.829,0.234,V
2457350.74202,2015-11-24.2379362,bf,1.54,16.096,>16.096,99.990,-0.217,0.280,V
2457355.80386,2015-11-29.2999554,bf,1.49,16.331,>16.331,99.990,0.587,0.225,V
2457355.80515,2015-11-29.3012502,bf,1.40,16.394,>16.394,99.990,0.662,0.212,V
2457355.80645,2015-11-29.3025488,bf,1.51,16.262,>16.262,99.990,0.574,0.240,V
2457357.77898,2015-12-01.2751498,bf,1.44,16.761,>16.761,99.990,0.451,0.152,V
2457357.78028,2015-12-01.2764495,bf,1.45,16.537,>16.537,99.990,0.480,0.186,V
2457357.78157,2015-12-01.2777466,bf,1.51,16.822,>16.822,99.990,0.565,0.143,V
2457359.83710,2015-12-03.3333539,bb,1.71,17.120,16.936,0.185,0.645,0.109,V
2457359.83835,2015-12-03.3346065,bb,1.64,17.266,17.075,0.184,0.567,0.095,V
2457359.83960,2015-12-03.3358603,bb,1.68,17.299,>17.299,99.990,0.457,0.092,V
2457362.77021,2015-12-06.2666,bf,1.50,99.990,99.990,99.990,99.990,99.990,V
2457362.77150,2015-12-06.2678912,bf,1.55,99.990,99.990,99.990,99.990,99.990,V
2457362.77279,2015-12-06.2691803,bf,1.56,99.990,99.990,99.990,99.990,99.990,V
2457363.52504,2015-12-07.0214678,bf,2.08,16.262,>16.262,99.990,0.767,0.240,V
2457363.52634,2015-12-07.0227577,bf,2.11,16.449,>16.449,99.990,0.549,0.202,V
2457363.52764,2015-12-07.0240577,bf,2.07,16.490,>16.490,99.990,0.725,0.195,V
2457363.63730,2015-12-07.1337275,bf,1.45,99.990,99.990,99.990,99.990,99.990,V
2457363.63859,2015-12-07.1350125,bf,1.48,99.990,99.990,99.990,99.990,99.990,V
2457363.86348,2015-12-07.3599177,bb,1.70,17.214,16.903,0.164,0.665,0.100,V
2457363.86473,2015-12-07.3611703,bb,1.60,17.361,17.145,0.180,0.532,0.087,V
2457367.77283,2015-12-11.2694630,bf,1.52,17.135,>17.135,99.990,0.469,0.107,V
2457367.77411,2015-12-11.2707445,bf,1.54,17.064,16.975,0.202,0.622,0.115,V
2457367.77540,2015-12-11.2720268,bf,1.50,17.055,>17.055,99.990,0.465,0.116,V
2457371.69522,2015-12-15.1920546,bf,1.42,99.990,99.990,99.990,99.990,99.990,V
2457371.69650,2015-12-15.1933429,bf,1.38,17.145,17.045,0.200,0.583,0.106,V
2457371.69779,2015-12-15.1946273,bf,1.39,17.147,>17.147,99.990,0.231,0.106,V
2457373.64660,2015-12-17.1435482,bf,1.40,17.177,16.953,0.178,0.635,0.103,V
2457373.64790,2015-12-17.1448459,bf,1.41,17.207,17.120,0.202,0.544,0.101,V
2457373.64918,2015-12-17.1461332,bf,1.39,17.172,>17.172,99.990,0.331,0.104,V
2457374.61285,2015-12-18.1098569,bf,1.48,17.207,>17.207,99.990,0.342,0.101,V
2457374.61413,2015-12-18.1111366,bf,1.45,17.035,>17.035,99.990,0.341,0.118,V
2457374.61542,2015-12-18.1124246,bf,1.45,16.962,>16.962,99.990,0.612,0.126,V
2457377.74304,2015-12-21.2402296,bf,1.45,16.281,>16.281,99.990,0.680,0.236,V
2457377.74433,2015-12-21.2415228,bf,1.52,16.259,>16.259,99.990,0.468,0.241,V
2457377.74562,2015-12-21.2428064,bf,1.52,16.301,>16.301,99.990,0.315,0.231,V
2457379.73181,2015-12-23.2291212,bf,1.48,15.927,>15.927,99.990,0.604,0.327,V
2457379.73310,2015-12-23.2304138,bf,1.47,16.040,>16.040,99.990,0.658,0.295,V
2457379.73440,2015-12-23.2317120,bf,1.48,16.054,>16.054,99.990,0.041,0.291,V
2457381.53996,2015-12-25.0373876,bf,1.68,16.119,>16.119,99.990,0.912,0.274,V
2457381.54123,2015-12-25.0386633,bf,1.67,16.261,>16.261,99.990,0.890,0.240,V
2457381.54252,2015-12-25.0399508,bf,1.60,16.055,>16.055,99.990,0.311,0.290,V
2457384.70673,2015-12-28.2043665,bf,1.43,16.290,>16.290,99.990,0.723,0.234,V
2457384.70801,2015-12-28.2056505,bf,1.48,16.281,>16.281,99.990,0.874,0.236,V
2457384.70931,2015-12-28.2069418,bf,1.42,16.531,>16.531,99.990,0.291,0.187,V
2457386.57979,2015-12-30.0775479,bf,1.45,99.990,99.990,99.990,99.990,99.990,V
2457386.58109,2015-12-30.0788479,bf,1.45,99.990,99.990,99.990,99.990,99.990,V
2457386.58237,2015-12-30.0801348,bf,1.46,99.990,99.990,99.990,99.990,99.990,V
2457387.54096,2015-12-31.0387843,bf,1.51,16.922,>16.922,99.990,0.269,0.131,V
2457387.54225,2015-12-31.0400712,bf,1.46,17.063,>17.063,99.990,0.342,0.115,V
2457389.80421,2016-01-02.3021931,bb,2.09,17.151,16.775,0.155,0.748,0.106,V
2457389.80546,2016-01-02.3034435,bb,2.13,17.205,16.636,0.130,0.851,0.101,V
2457389.80672,2016-01-02.3047002,bb,2.08,17.171,16.672,0.138,0.822,0.104,V
2457394.68764,2016-01-07.1859681,bf,1.48,16.646,>16.646,99.990,0.622,0.168,V
2457394.68893,2016-01-07.1872591,bf,1.48,15.932,>15.932,99.990,0.276,0.325,V
2457394.69021,2016-01-07.1885462,bf,1.52,15.804,>15.804,99.990,1.765,0.366,V
2457395.57196,2016-01-08.0703581,bf,1.48,99.990,99.990,99.990,99.990,99.990,V
2457395.57324,2016-01-08.0716361,bf,1.43,99.990,99.990,99.990,99.990,99.990,V
2457395.57452,2016-01-08.0729145,bf,1.42,99.990,99.990,99.990,99.990,99.990,V
2457396.53697,2016-01-09.0354385,bf,2.06,16.591,>16.591,99.990,0.839,0.177,V
2457396.53826,2016-01-09.0367281,bf,2.08,16.892,>16.892,99.990,0.655,0.134,V
2457396.53954,2016-01-09.0380016,bf,1.64,16.895,16.608,0.168,0.872,0.134,V
2457397.68750,2016-01-10.1860505,bf,1.47,16.986,>16.986,99.990,0.536,0.123,V
2457397.68879,2016-01-10.1873429,bf,1.47,16.973,>16.973,99.990,0.316,0.125,V
2457397.69008,2016-01-10.1886314,bf,1.43,16.946,>16.946,99.990,0.459,0.128,V
2457398.56723,2016-01-11.0658465,bf,1.46,17.098,17.026,0.205,0.593,0.111,V
2457398.56850,2016-01-11.0671202,bf,1.41,17.324,>17.324,99.990,0.320,0.090,V
2457398.56978,2016-01-11.0683966,bf,1.40,17.111,17.051,0.207,0.580,0.110,V
2457399.70641,2016-01-12.2051137,bb,1.63,16.606,>16.606,99.990,0.366,0.175,V
2457399.70766,2016-01-12.2063679,bb,1.62,16.630,>16.630,99.990,0.424,0.171,V
2457399.70891,2016-01-12.2076152,bb,1.65,16.870,>16.870,99.990,0.597,0.137,V
2457400.67912,2016-01-13.1778994,bf,1.46,16.899,>16.899,99.990,0.642,0.133,V
2457400.68041,2016-01-13.1791836,bf,1.39,16.921,>16.921,99.990,0.587,0.131,V
2457400.68168,2016-01-13.1804619,bf,1.50,16.958,>16.958,99.990,0.580,0.126,V
2457403.67048,2016-01-16.1694864,bf,1.49,16.951,>16.951,99.990,0.593,0.127,V
2457403.67177,2016-01-16.1707778,bf,1.45,17.051,>17.051,99.990,0.580,0.116,V
2457403.67306,2016-01-16.1720613,bf,1.50,17.024,>17.024,99.990,0.475,0.119,V
2457404.66381,2016-01-17.1628903,bf,1.44,16.672,>16.672,99.990,0.278,0.164,V
2457404.66509,2016-01-17.1641716,bf,1.45,16.713,>16.713,99.990,0.239,0.158,V
2457404.66638,2016-01-17.1654652,bf,1.42,16.893,>16.893,99.990,0.545,0.134,V
2457407.65590,2016-01-20.1552125,bf,1.40,16.287,>16.287,99.990,0.622,0.235,V
2457407.65718,2016-01-20.1564940,bf,1.44,16.330,>16.330,99.990,0.379,0.225,V
2457407.65847,2016-01-20.1577824,bf,1.45,16.232,>16.232,99.990,0.692,0.247,V
2457409.64726,2016-01-22.1467280,bf,1.44,15.881,>15.881,99.990,1.445,0.341,V
2457409.64856,2016-01-22.1480290,bf,1.41,16.058,>16.058,99.990,0.120,0.290,V
2457409.64985,2016-01-22.1493203,bf,1.49,15.957,>15.957,99.990,-0.271,0.318,V
2457410.61540,2016-01-23.1149405,bf,1.45,16.163,>16.163,99.990,0.007,0.263,V
2457410.61668,2016-01-23.1162282,bf,1.47,16.027,>16.027,99.990,0.593,0.298,V
2457410.61797,2016-01-23.1175171,bf,1.45,15.933,>15.933,99.990,0.794,0.325,V
2457413.62954,2016-01-26.1293219,bf,1.42,16.417,>16.417,99.990,0.981,0.208,V
2457413.63082,2016-01-26.1305983,bf,1.44,16.309,>16.309,99.990,0.761,0.230,V
2457413.63210,2016-01-26.1318768,bf,1.45,16.270,>16.270,99.990,0.349,0.238,V
2457415.71564,2016-01-28.2155824,bb,1.91,16.843,>16.843,99.990,0.649,0.141,V
2457415.71689,2016-01-28.2168349,bb,1.72,16.965,16.731,0.177,0.779,0.126,V
2457415.71814,2016-01-28.2180851,bb,1.82,17.135,16.656,0.141,0.834,0.107,V
2457418.56452,2016-01-31.0646804,bf,1.54,99.990,99.990,99.990,99.990,99.990,V
2457418.56581,2016-01-31.0659685,bf,1.51,99.990,99.990,99.990,99.990,99.990,V
2457418.56709,2016-01-31.0672564,bf,1.49,99.990,99.990,99.990,99.990,99.990,V
2457420.60264,2016-02-02.1029591,bf,1.49,17.082,17.040,0.211,0.586,0.113,V
2457420.60392,2016-02-02.1042393,bf,1.43,17.044,16.898,0.191,0.668,0.117,V
2457420.60520,2016-02-02.1055266,bf,1.46,17.051,16.843,0.181,0.703,0.116,V
2457422.56602,2016-02-04.0665011,bf,1.42,17.058,17.041,0.216,0.585,0.115,V
2457422.56731,2016-02-04.0677896,bf,1.57,17.108,17.063,0.210,0.574,0.110,V
2457422.56860,2016-02-04.0690782,bf,1.46,17.073,>17.073,99.990,0.304,0.114,V
2457423.61500,2016-02-05.1155593,bf,1.36,16.779,>16.779,99.990,0.649,0.149,V
2457423.61594,2016-02-05.1164999,bf,1.36,16.598,>16.598,99.990,0.647,0.176,V
2457423.61688,2016-02-05.1174416,bf,1.41,16.647,16.615,0.213,0.867,0.168,V
2457424.58452,2016-02-06.0851622,bf,1.40,17.069,17.049,0.215,0.581,0.114,V
2457424.58583,2016-02-06.0864601,bf,1.39,17.058,>17.058,99.990,0.513,0.115,V
2457424.58711,2016-02-06.0877476,bf,1.42,17.030,>17.030,99.990,0.485,0.118,V
2457425.59513,2016-02-07.0958475,bf,1.49,17.081,>17.081,99.990,0.352,0.113,V
2457425.59642,2016-02-07.0971390,bf,1.45,17.039,>17.039,99.990,0.482,0.117,V
2457427.58237,2016-02-09.0832371,bf,1.47,17.175,>17.175,99.990,0.355,0.104,V
2457427.58366,2016-02-09.084525,bf,1.53,17.117,>17.117,99.990,0.467,0.109,V
2457427.58495,2016-02-09.0858143,bf,1.49,17.063,>17.063,99.990,0.483,0.115,V
2457429.56796,2016-02-11.0689837,bf,1.49,17.221,>17.221,99.990,0.330,0.099,V
2457429.56927,2016-02-11.0702866,bf,1.49,17.099,>17.099,99.990,0.470,0.111,V
2457429.57055,2016-02-11.0715912,bf,1.48,17.011,>17.011,99.990,0.298,0.120,V
2457430.57668,2016-02-12.0777725,bf,1.69,16.929,>16.929,99.990,0.259,0.130,V
2457430.57797,2016-02-12.0790629,bf,1.54,16.040,>16.040,99.990,1.433,0.295,V
2457430.57924,2016-02-12.0803366,bf,1.49,15.085,>15.085,99.990,0.135,0.710,V
2457433.57364,2016-02-15.0749604,bf,1.47,16.798,>16.798,99.990,0.599,0.146,V
2457433.57491,2016-02-15.0762390,bf,1.47,16.814,>16.814,99.990,0.440,0.144,V
2457433.57620,2016-02-15.0775298,bf,1.43,16.757,>16.757,99.990,0.345,0.152,V
2457434.56894,2016-02-16.0703409,bf,1.43,16.654,16.524,0.194,0.943,0.167,V
2457434.57022,2016-02-16.0716212,bf,1.46,16.555,>16.555,99.990,0.814,0.183,V
2457434.57150,2016-02-16.0728956,bf,1.45,16.520,>16.520,99.990,0.541,0.189,V
2457435.55652,2016-02-17.0579924,bf,1.42,16.029,>16.029,99.990,0.119,0.297,V
2457435.55780,2016-02-17.0592679,bf,1.41,15.551,>15.551,99.990,0.656,0.462,V
2457435.55907,2016-02-17.0605438,bf,1.50,16.404,>16.404,99.990,0.586,0.210,V
2457437.56688,2016-02-19.0685049,bf,1.56,16.337,>16.337,99.990,1.004,0.224,V
2457437.56825,2016-02-19.0698696,bf,1.43,16.368,>16.368,99.990,0.786,0.218,V
2457437.56952,2016-02-19.0711393,bf,1.53,16.489,>16.489,99.990,0.685,0.195,V
2457439.56118,2016-02-21.0629462,bf,1.46,16.319,>16.319,99.990,0.413,0.228,V
2457439.56247,2016-02-21.0642378,bf,1.52,16.259,>16.259,99.990,0.325,0.241,V
2457439.56376,2016-02-21.0655254,bf,1.48,16.134,>16.134,99.990,0.227,0.270,V
2457441.55576,2016-02-23.0576679,bf,1.44,15.998,>15.998,99.990,0.685,0.306,V
2457441.55706,2016-02-23.0589645,bf,1.44,16.081,>16.081,99.990,-0.542,0.284,V
2457441.55833,2016-02-23.0602400,bf,1.45,16.011,>16.011,99.990,0.116,0.302,V
2457444.53155,2016-02-26.0336679,bf,1.49,17.031,16.767,0.172,0.753,0.118,V
2457444.53285,2016-02-26.0349679,bf,1.57,16.852,16.539,0.164,0.929,0.139,V
2457444.53414,2016-02-26.0362533,bf,1.48,17.022,>17.022,99.990,0.402,0.119,V
2457445.50495,2016-02-27.0071349,bf,1.55,15.975,>15.975,99.990,1.084,0.312,V
2457445.50624,2016-02-27.0084274,bf,1.42,16.163,>16.163,99.990,0.881,0.263,V
2457445.50753,2016-02-27.0097143,bf,1.55,16.207,>16.207,99.990,0.509,0.252,V
2457446.53525,2016-02-28.0375061,bf,1.45,17.092,>17.092,99.990,0.524,0.112,V
2457446.53652,2016-02-28.0387773,bf,1.46,17.018,>17.018,99.990,0.497,0.120,V
2457446.53781,2016-02-28.0400662,bf,1.43,16.946,>16.946,99.990,0.379,0.128,V
2457452.51046,2016-03-05.0131052,bf,1.42,16.957,16.760,0.183,0.758,0.127,V
2457452.51174,2016-03-05.0143849,bf,1.44,16.907,>16.907,99.990,0.259,0.132,V
2457452.51303,2016-03-05.0156726,bf,1.53,17.041,>17.041,99.990,0.521,0.117,V
2457457.50606,2016-03-10.0090116,bf,1.54,16.858,16.630,0.177,0.856,0.139,V
2457457.50735,2016-03-10.0103,bf,1.54,16.908,>16.908,99.990,0.362,0.132,V
2457457.50862,2016-03-10.0115680,bf,1.58,16.938,16.768,0.187,0.753,0.129,V
2457461.49442,2016-03-13.9975989,bf,1.59,16.062,>16.062,99.990,-0.010,0.289,V
2457461.49571,2016-03-13.9988938,bf,1.64,16.264,>16.264,99.990,0.454,0.240,V
2457461.49701,2016-03-14.0001881,bf,1.53,16.509,>16.509,99.990,0.062,0.191,V
2457555.94348,2016-06-16.4465883,bf,1.56,15.709,>15.709,99.990,0.286,0.399,V
2457557.94560,2016-06-18.4485895,bf,1.83,15.815,>15.815,99.990,0.722,0.362,V
2457557.94687,2016-06-18.4498653,bf,1.59,15.524,>15.524,99.990,0.866,0.473,V
2457559.93610,2016-06-20.4389709,bf,1.52,16.105,>16.105,99.990,-0.253,0.277,V
2457559.93738,2016-06-20.4402601,bf,1.51,16.095,>16.095,99.990,0.951,0.280,V
2457560.94891,2016-06-21.4517302,bf,1.64,15.298,>15.298,99.990,0.296,0.583,V
2457560.95020,2016-06-21.4530188,bf,1.70,99.990,99.990,99.990,99.990,99.990,V
2457561.92851,2016-06-22.4312600,bf,1.53,16.169,>16.169,99.990,1.018,0.261,V
2457561.92978,2016-06-22.4325365,bf,1.47,16.217,>16.217,99.990,0.587,0.250,V
2457561.93108,2016-06-22.4338401,bf,1.78,16.109,>16.109,99.990,1.093,0.276,V
2457567.91585,2016-06-28.4182269,bf,1.49,16.725,>16.725,99.990,0.701,0.157,V
2457568.90828,2016-06-29.4105978,bf,1.55,16.717,>16.717,99.990,0.618,0.158,V
2457568.90956,2016-06-29.4118717,bf,1.63,16.790,>16.790,99.990,0.644,0.148,V
2457568.91085,2016-06-29.4131702,bf,1.72,16.827,>16.827,99.990,0.593,0.143,V
2457577.88382,2016-07-08.3855214,bf,1.56,17.257,>17.257,99.990,0.420,0.096,V
2457577.88510,2016-07-08.3868068,bf,1.64,17.022,>17.022,99.990,0.510,0.119,V
2457577.88640,2016-07-08.3881068,bf,1.50,17.065,>17.065,99.990,0.457,0.115,V
2457586.86132,2016-07-17.3623709,bf,1.51,16.617,>16.617,99.990,0.343,0.173,V
2457586.86264,2016-07-17.3636956,bf,1.50,16.417,>16.417,99.990,0.550,0.208,V
2457586.86396,2016-07-17.3650062,bf,1.51,16.401,>16.401,99.990,0.262,0.211,V
2457590.85237,2016-07-21.3531268,bf,1.69,15.574,>15.574,99.990,1.295,0.452,V
2457590.85366,2016-07-21.3544106,bf,1.88,15.524,>15.524,99.990,-0.877,0.473,V
2457590.85500,2016-07-21.3557562,bf,1.64,15.831,>15.831,99.990,1.219,0.357,V
2457591.87508,2016-07-22.3757609,bf,1.43,16.324,>16.324,99.990,0.718,0.227,V
2457591.87634,2016-07-22.3770144,bf,1.57,16.289,>16.289,99.990,1.107,0.234,V
2457591.87762,2016-07-22.3783021,bf,1.46,16.512,>16.512,99.990,0.756,0.191,V
2457597.85015,2016-07-28.3503813,bf,1.62,15.162,>15.162,99.990,-0.391,0.661,V
2457597.85144,2016-07-28.3516684,bf,1.55,14.649,>14.649,99.990,0.671,1.060,V
2457597.85273,2016-07-28.3529548,bf,1.51,14.926,>14.926,99.990,-0.301,0.821,V
2457598.82870,2016-07-29.3288478,bf,1.62,16.336,>16.336,99.990,0.697,0.224,V
2457598.83000,2016-07-29.3301461,bf,1.48,16.411,>16.411,99.990,0.707,0.209,V
2457598.83129,2016-07-29.3314446,bf,1.50,16.553,>16.553,99.990,-0.096,0.184,V
2457600.82937,2016-07-31.3293711,bf,1.42,16.238,>16.238,99.990,0.607,0.245,V
2457600.83065,2016-07-31.3306490,bf,1.41,15.858,>15.858,99.990,0.645,0.348,V
2457600.83193,2016-07-31.3319331,bf,1.44,16.748,>16.748,99.990,0.670,0.153,V
2457601.83760,2016-08-01.3375252,bf,1.40,16.967,>16.967,99.990,0.443,0.125,V
2457601.83890,2016-08-01.3388192,bf,1.55,17.067,>17.067,99.990,0.542,0.114,V
2457601.84018,2016-08-01.3401006,bf,1.43,17.053,17.025,0.213,0.594,0.116,V
2457603.81509,2016-08-03.3148584,bf,1.51,16.950,>16.950,99.990,0.503,0.127,V
2457603.81637,2016-08-03.3161436,bf,1.42,17.100,>17.100,99.990,0.345,0.111,V
2457603.81766,2016-08-03.3174290,bf,1.48,17.083,>17.083,99.990,0.438,0.113,V
2457605.81205,2016-08-05.3116733,bf,1.41,16.993,>16.993,99.990,0.412,0.122,V
2457605.81334,2016-08-05.3129579,bf,1.46,17.154,>17.154,99.990,0.378,0.106,V
2457605.81458,2016-08-05.3142060,bf,1.44,17.031,>17.031,99.990,0.394,0.118,V
2457607.80895,2016-08-07.3084142,bf,1.53,17.126,>17.126,99.990,0.519,0.108,V
2457607.81024,2016-08-07.3097140,bf,1.53,17.051,>17.051,99.990,0.428,0.116,V
2457607.81154,2016-08-07.3110042,bf,1.54,17.073,17.034,0.211,0.589,0.114,V
2457609.79956,2016-08-09.2988790,bf,1.46,17.033,>17.033,99.990,0.537,0.118,V
2457609.80085,2016-08-09.3001701,bf,1.48,17.036,>17.036,99.990,0.281,0.118,V
2457609.80221,2016-08-09.3015233,bf,1.47,17.094,>17.094,99.990,0.443,0.112,V
2457612.86059,2016-08-12.3596739,bf,1.72,17.054,>17.054,99.990,0.441,0.116,V
2457612.86188,2016-08-12.3609631,bf,1.58,17.209,17.169,0.211,0.521,0.100,V
2457612.86312,2016-08-12.3622043,bf,1.56,17.176,16.814,0.157,0.722,0.103,V
2457614.78994,2016-08-14.2888819,bf,1.47,16.589,>16.589,99.990,0.787,0.178,V
2457614.79118,2016-08-14.2901232,bf,1.53,16.574,>16.574,99.990,0.501,0.180,V
2457614.79247,2016-08-14.2914118,bf,1.42,16.759,>16.759,99.990,0.113,0.152,V
2457615.79046,2016-08-15.2893353,bf,1.49,16.365,>16.365,99.990,0.440,0.218,V
2457615.79176,2016-08-15.2906261,bf,1.49,16.326,>16.326,99.990,0.225,0.226,V
2457615.79304,2016-08-15.2919108,bf,1.55,16.253,>16.253,99.990,0.890,0.242,V
2457617.77938,2016-08-17.2781098,bf,1.60,16.183,>16.183,99.990,0.031,0.258,V
2457617.78066,2016-08-17.2793872,bf,1.53,16.170,>16.170,99.990,1.095,0.261,V
2457617.78196,2016-08-17.2806819,bf,1.55,16.371,>16.371,99.990,0.545,0.217,V
2457621.77098,2016-08-21.2694125,bf,1.51,16.069,>16.069,99.990,0.956,0.287,V
2457622.79332,2016-08-22.2916790,bf,1.68,16.356,>16.356,99.990,0.203,0.220,V
2457622.79462,2016-08-22.2929835,bf,1.59,16.261,>16.261,99.990,0.406,0.240,V
2457622.79590,2016-08-22.2942667,bf,1.74,16.348,>16.348,99.990,0.397,0.222,V
2457624.83978,2016-08-24.3379954,bf,1.52,16.786,>16.786,99.990,0.603,0.148,V
2457624.84106,2016-08-24.3392832,bf,1.55,16.789,>16.789,99.990,0.405,0.148,V
2457624.84235,2016-08-24.3405692,bf,1.52,16.652,>16.652,99.990,0.608,0.168,V
2457629.74656,2016-08-29.2444398,bf,1.46,17.125,>17.125,99.990,0.514,0.108,V
2457629.74784,2016-08-29.2457253,bf,1.43,17.087,>17.087,99.990,0.434,0.112,V
2457629.74912,2016-08-29.2470035,bf,1.46,17.117,>17.117,99.990,0.380,0.109,V
2457631.78148,2016-08-31.2792311,bf,1.48,17.081,>17.081,99.990,0.531,0.113,V
2457631.78277,2016-08-31.2805195,bf,1.63,17.033,16.816,0.179,0.720,0.118,V
2457631.78408,2016-08-31.2818224,bf,1.62,17.085,16.855,0.177,0.695,0.112,V
2457634.86593,2016-09-03.3634709,bf,1.47,17.354,>17.354,99.990,0.433,0.088,V
