HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458504.70168,2019-01-21.1973984,bk,1.48,16.019,14.562,0.058,5.436,0.288,g
2458504.70168,2019-01-21.1973987,bi,1.39,15.210,14.568,0.122,5.404,0.600,g
2458504.70289,2019-01-21.1986136,bi,1.43,15.220,14.236,0.090,7.344,0.598,g
2458504.70289,2019-01-21.1986141,bk,1.44,16.120,14.692,0.060,4.822,0.265,g
2458505.63697,2019-01-22.1326903,bk,2.02,16.041,14.580,0.057,5.349,0.279,g
2458505.63697,2019-01-22.1326906,bi,1.42,15.373,14.538,0.102,5.556,0.515,g
2458505.63818,2019-01-22.1339059,bk,1.99,15.869,14.543,0.065,5.531,0.327,g
2458505.63818,2019-01-22.1339057,bi,1.43,15.381,14.812,0.130,4.319,0.511,g
2458505.63940,2019-01-22.1351331,bk,2.00,15.821,14.549,0.068,5.501,0.342,g
2458505.63941,2019-01-22.1351322,bi,1.47,15.324,14.608,0.113,5.211,0.539,g
2458505.76683,2019-01-22.2625582,bj,2.11,15.457,14.477,0.089,5.880,0.477,g
2458505.76804,2019-01-22.2637762,bj,2.07,15.594,14.611,0.089,5.197,0.421,g
2458505.76926,2019-01-22.2649931,bj,2.09,15.886,14.802,0.081,4.356,0.321,g
2458506.72869,2019-01-23.2244252,bk,1.46,16.127,14.585,0.053,5.322,0.258,g
2458506.72870,2019-01-23.2244248,bi,1.48,15.514,14.857,0.120,4.142,0.453,g
2458506.72992,2019-01-23.2256527,bk,1.51,16.176,14.582,0.051,5.337,0.246,g
2458506.72993,2019-01-23.2256525,bi,1.50,15.467,14.577,0.097,5.363,0.473,g
2458506.73114,2019-01-23.2268708,bk,1.49,16.030,14.642,0.061,5.051,0.282,g
2458506.73114,2019-01-23.2268706,bi,1.47,15.446,14.748,0.115,4.581,0.482,g
2458506.73362,2019-01-23.2293429,bF,2.03,15.939,14.581,0.063,5.337,0.306,g
2458506.73488,2019-01-23.2306112,bF,2.03,15.796,14.693,0.079,4.815,0.349,g
2458506.73617,2019-01-23.2319217,bF,2.02,15.822,14.590,0.071,5.295,0.341,g
2458507.62897,2019-01-24.1247035,bj,1.96,16.029,14.514,0.054,5.680,0.282,g
2458507.63020,2019-01-24.1259319,bj,1.96,16.222,14.582,0.048,5.335,0.236,g
2458507.63142,2019-01-24.1271472,bj,1.97,16.059,14.575,0.056,5.368,0.274,g
2458507.70093,2019-01-24.1966648,bq,1.58,15.654,14.582,0.082,5.338,0.398,g
2458507.70215,2019-01-24.1978853,bq,1.96,15.651,14.865,0.106,4.113,0.399,g
2458507.70337,2019-01-24.1991034,bq,1.94,15.506,14.714,0.106,4.729,0.456,g
2458507.81898,2019-01-24.3147146,bF,1.98,15.808,14.643,0.075,5.043,0.346,g
2458507.82025,2019-01-24.3159836,bF,1.98,15.728,14.480,0.069,5.865,0.372,g
2458507.82153,2019-01-24.3172579,bF,1.98,15.980,14.691,0.067,4.825,0.295,g
2458508.56173,2019-01-25.0574666,bj,1.93,16.467,14.597,0.039,5.266,0.189,g
2458508.56294,2019-01-25.0586774,bj,1.55,16.423,14.611,0.041,5.194,0.197,g
2458508.56416,2019-01-25.0598951,bj,1.57,16.358,14.556,0.042,5.462,0.209,g
2458508.56907,2019-01-25.0648187,bi,1.39,15.892,14.404,0.056,6.285,0.321,g
2458508.56907,2019-01-25.0648182,bk,2.42,16.438,14.544,0.038,5.523,0.194,g
2458508.57030,2019-01-25.0660410,bk,2.42,16.311,14.731,0.052,4.648,0.220,g
2458508.57030,2019-01-25.0660405,bi,1.36,15.670,14.501,0.075,5.754,0.393,g
2458508.57152,2019-01-25.0672623,bk,1.64,16.223,14.675,0.054,4.897,0.239,g
2458508.57152,2019-01-25.0672621,bi,1.48,15.430,14.515,0.094,5.676,0.491,g
2458508.74995,2019-01-25.2456885,bq,1.49,15.534,14.687,0.101,4.845,0.445,g
2458508.75117,2019-01-25.2469074,bq,1.50,15.523,14.642,0.097,5.051,0.449,g
2458508.75239,2019-01-25.2481240,bq,1.54,15.474,14.608,0.099,5.212,0.470,g
2458508.90469,2019-01-25.4004290,bB,2.26,16.385,14.583,0.042,5.333,0.203,g
2458508.90597,2019-01-25.4017092,bB,2.25,16.393,14.654,0.044,4.993,0.202,g
2458508.90724,2019-01-25.4029818,bB,2.26,16.471,14.568,0.038,5.406,0.188,g
2458509.70600,2019-01-26.2017540,bk,1.97,16.413,14.586,0.041,5.317,0.198,g
2458509.70601,2019-01-26.2017537,bi,1.41,15.794,14.575,0.071,5.371,0.350,g
2458509.70723,2019-01-26.2029751,bi,1.45,15.781,14.836,0.092,4.224,0.354,g
2458509.70723,2019-01-26.2029754,bk,1.97,16.400,14.506,0.038,5.722,0.201,g
2458509.70845,2019-01-26.2041982,bk,1.97,16.524,14.554,0.036,5.476,0.179,g
2458509.70846,2019-01-26.2041988,bi,1.42,15.890,14.681,0.072,4.874,0.320,g
2458509.78813,2019-01-26.2838787,br,1.46,16.358,14.561,0.042,5.444,0.209,g
2458509.78934,2019-01-26.2850896,br,1.49,16.217,14.451,0.043,6.022,0.237,g
2458509.79056,2019-01-26.2863064,br,1.47,16.320,14.554,0.043,5.475,0.216,g
2458510.77998,2019-01-27.2757332,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458510.78119,2019-01-27.2769493,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2458510.78240,2019-01-27.2781626,br,1.47,16.590,14.497,0.032,5.772,0.169,g
2458510.79843,2019-01-27.2941884,bq,2.07,15.920,14.639,0.067,5.063,0.312,g
2458510.79964,2019-01-27.2954024,bq,2.08,15.824,14.628,0.073,5.115,0.341,g
2458510.80086,2019-01-27.2966181,bq,2.08,15.779,14.527,0.069,5.612,0.355,g
2458511.75438,2019-01-28.2501408,bk,1.46,16.553,14.549,0.035,5.498,0.175,g
2458511.75438,2019-01-28.2501405,bi,1.49,16.046,14.761,0.067,4.526,0.278,g
2458511.75558,2019-01-28.2513526,bi,1.45,15.956,14.708,0.069,4.754,0.302,g
2458511.75558,2019-01-28.2513517,bk,1.46,16.622,14.548,0.032,5.502,0.164,g
2458511.75680,2019-01-28.2525693,bi,1.45,15.992,14.827,0.075,4.260,0.292,g
2458511.75680,2019-01-28.2525696,bk,1.45,16.594,14.573,0.034,5.380,0.168,g
2458512.76109,2019-01-29.2568741,bj,1.92,16.263,14.547,0.045,5.508,0.227,g
2458512.76232,2019-01-29.2580953,bj,1.50,16.343,14.588,0.044,5.304,0.211,g
2458512.76354,2019-01-29.2593111,bj,1.94,16.243,14.460,0.042,5.971,0.232,g
2458512.84165,2019-01-29.3374270,bq,2.20,15.907,14.647,0.069,5.025,0.316,g
2458512.84285,2019-01-29.3386390,bq,2.21,16.019,14.734,0.067,4.638,0.285,g
2458512.84407,2019-01-29.3398469,bs,1.99,16.578,14.610,0.036,5.199,0.170,g
2458512.84407,2019-01-29.3398473,bq,2.28,15.832,14.634,0.073,5.087,0.338,g
2458513.75906,2019-01-30.2548490,bG,1.45,16.590,14.549,0.033,5.501,0.168,g
2458513.75906,2019-01-30.2548486,bE,1.95,16.289,14.628,0.047,5.115,0.222,g
2458513.76033,2019-01-30.2561167,bG,1.41,16.633,14.581,0.033,5.339,0.162,g
2458513.76033,2019-01-30.2561168,bE,1.95,16.356,14.610,0.044,5.199,0.209,g
2458513.76159,2019-01-30.2573793,bG,1.47,16.566,14.578,0.035,5.357,0.172,g
2458513.76159,2019-01-30.2573796,bE,1.96,16.438,14.523,0.038,5.634,0.194,g
2458514.59666,2019-01-31.0924664,bj,1.94,16.332,14.545,0.042,5.520,0.214,g
2458514.59789,2019-01-31.0936856,bj,1.94,16.381,14.565,0.041,5.419,0.205,g
2458514.59910,2019-01-31.0949038,bj,1.57,16.396,14.599,0.042,5.253,0.202,g
2458514.78175,2019-01-31.2775553,bG,1.45,16.579,14.605,0.036,5.224,0.170,g
2458514.78176,2019-01-31.2775556,bE,1.54,16.252,14.561,0.046,5.437,0.230,g
2458514.78302,2019-01-31.2788251,bE,1.46,16.173,14.601,0.052,5.243,0.247,g
2458514.78302,2019-01-31.2788251,bG,1.51,16.552,14.618,0.037,5.163,0.175,g
2458514.78428,2019-01-31.2800869,bG,1.45,16.599,14.532,0.033,5.589,0.168,g
2458514.78429,2019-01-31.2800868,bE,1.44,16.291,14.590,0.046,5.299,0.222,g
2458515.71839,2019-02-01.2142063,bF,1.49,16.684,14.588,0.032,5.305,0.155,g
2458515.71966,2019-02-01.2154761,bF,1.51,16.509,14.632,0.039,5.095,0.181,g
2458515.72093,2019-02-01.2167510,bF,1.52,16.535,14.618,0.037,5.164,0.177,g
2458515.77749,2019-02-01.2733072,bG,1.50,16.611,14.523,0.032,5.634,0.165,g
2458515.77749,2019-02-01.2733069,bE,1.49,16.339,14.540,0.042,5.547,0.213,g
2458515.77875,2019-02-01.2745692,bE,1.41,16.295,14.514,0.043,5.681,0.221,g
2458515.77876,2019-02-01.2745695,bG,1.40,16.612,14.600,0.034,5.250,0.165,g
2458515.78002,2019-02-01.2758320,bE,1.40,16.173,14.607,0.052,5.211,0.247,g
2458515.78002,2019-02-01.2758331,bG,1.45,16.559,14.529,0.034,5.600,0.174,g
2458516.72985,2019-02-02.2256879,bj,1.50,16.412,14.589,0.041,5.304,0.198,g
2458516.73107,2019-02-02.2269061,bj,1.48,16.466,14.557,0.038,5.462,0.189,g
2458516.73230,2019-02-02.2281306,bj,1.57,16.401,14.627,0.043,5.120,0.200,g
2458516.79265,2019-02-02.2884828,bE,1.44,16.273,14.540,0.044,5.545,0.226,g
2458516.79265,2019-02-02.2884829,bG,1.46,16.547,14.637,0.038,5.076,0.175,g
2458516.79395,2019-02-02.2897802,bG,1.43,16.672,14.535,0.031,5.571,0.157,g
2458516.79395,2019-02-02.2897802,bE,1.50,16.197,14.683,0.054,4.858,0.242,g
2458516.79522,2019-02-02.2910526,bE,1.47,16.148,14.526,0.049,5.620,0.253,g
2458516.79522,2019-02-02.2910533,bG,1.49,16.575,14.580,0.035,5.346,0.171,g
2458517.79182,2019-02-03.2876814,bG,1.46,16.645,14.572,0.032,5.385,0.161,g
2458517.79183,2019-02-03.2876814,bE,1.52,16.299,14.611,0.046,5.197,0.220,g
2458517.79310,2019-02-03.2889562,bG,1.45,16.600,14.577,0.034,5.359,0.167,g
2458517.79311,2019-02-03.2889556,bE,1.51,16.246,14.608,0.049,5.208,0.231,g
2458517.79437,2019-02-03.2902234,bG,1.47,16.624,14.602,0.034,5.240,0.163,g
2458517.79437,2019-02-03.2902222,bE,1.48,16.341,14.523,0.041,5.633,0.212,g
2458517.79590,2019-02-03.2917540,bj,1.97,16.340,14.583,0.043,5.332,0.212,g
2458517.79712,2019-02-03.2929707,bj,1.95,16.454,14.539,0.038,5.552,0.191,g
2458517.79834,2019-02-03.2941898,bj,1.95,16.299,14.632,0.047,5.095,0.220,g
2458518.67861,2019-02-04.1744722,bF,2.08,16.593,14.612,0.035,5.191,0.169,g
2458518.67987,2019-02-04.1757369,bF,2.09,16.396,14.557,0.040,5.462,0.202,g
2458518.68115,2019-02-04.1770136,bF,2.10,16.435,14.575,0.040,5.374,0.195,g
2458518.75230,2019-02-04.2481725,bG,1.50,16.615,14.576,0.033,5.366,0.165,g
2458518.75230,2019-02-04.2481725,bE,1.52,16.361,14.617,0.044,5.170,0.208,g
2458518.75357,2019-02-04.2494447,bG,1.49,16.650,14.591,0.033,5.294,0.160,g
2458518.75358,2019-02-04.2494452,bE,1.53,16.504,14.589,0.038,5.301,0.183,g
2458518.75484,2019-02-04.2507113,bG,1.43,16.696,14.598,0.032,5.258,0.153,g
2458518.75484,2019-02-04.2507111,bE,1.51,16.353,14.601,0.044,5.242,0.210,g
2458519.75208,2019-02-05.2479770,bE,1.52,16.327,14.660,0.047,4.967,0.215,g
2458519.75209,2019-02-05.2479782,bG,1.47,16.789,14.586,0.029,5.317,0.140,g
2458519.75335,2019-02-05.2492497,bE,1.56,16.321,14.670,0.048,4.921,0.216,g
2458519.75336,2019-02-05.2492509,bG,1.44,16.685,14.618,0.033,5.163,0.155,g
2458519.77229,2019-02-05.2681810,bj,1.92,16.403,14.499,0.038,5.760,0.200,g
2458519.77351,2019-02-05.2693953,bj,1.49,16.428,14.540,0.038,5.548,0.196,g
2458519.77473,2019-02-05.2706144,bj,1.53,16.429,14.616,0.041,5.172,0.196,g
2458520.68567,2019-02-06.1815791,bj,1.98,16.468,14.657,0.041,4.981,0.189,g
2458520.68689,2019-02-06.1827937,bj,1.95,16.473,14.550,0.037,5.495,0.188,g
2458520.68809,2019-02-06.1840092,bj,1.94,16.519,14.555,0.036,5.468,0.180,g
2458521.68943,2019-02-07.1853626,bj,1.52,14.476,>14.476,99.990,2.627,1.178,g
2458521.69063,2019-02-07.1865707,bj,1.56,14.953,>14.953,99.990,3.767,0.759,g
2458521.69186,2019-02-07.1877932,bj,1.53,14.727,>14.727,99.990,4.599,0.937,g
2458522.70224,2019-02-08.1981972,br,1.94,16.469,14.571,0.038,5.393,0.189,g
2458522.70346,2019-02-08.1994281,br,1.96,16.612,14.595,0.034,5.272,0.166,g
2458522.70469,2019-02-08.2006460,br,1.96,16.527,14.504,0.034,5.736,0.180,g
2458523.62829,2019-02-09.1242708,bi,1.98,16.039,14.647,0.061,5.028,0.280,g
2458523.62829,2019-02-09.1242711,bk,1.48,16.757,14.617,0.030,5.167,0.145,g
2458523.62950,2019-02-09.1254851,bi,1.99,16.029,14.696,0.064,4.804,0.282,g
2458523.62950,2019-02-09.1254855,bk,1.48,16.819,14.600,0.028,5.249,0.137,g
2458523.63072,2019-02-09.1267024,bk,1.48,16.734,14.528,0.029,5.607,0.148,g
2458523.63072,2019-02-09.1267027,bi,1.98,15.970,14.508,0.057,5.715,0.298,g
2458523.64367,2019-02-09.1396534,br,1.49,16.508,14.607,0.038,5.215,0.183,g
2458523.64488,2019-02-09.1408659,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458523.64610,2019-02-09.1420815,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458524.59312,2019-02-10.0891201,bF,1.93,16.661,14.533,0.031,5.586,0.158,g
2458524.59438,2019-02-10.0903914,bF,1.50,16.674,14.635,0.033,5.083,0.156,g
2458524.59565,2019-02-10.0916616,bF,1.91,16.502,14.558,0.037,5.457,0.183,g
2458524.66124,2019-02-10.1572521,bk,1.53,16.740,14.565,0.029,5.422,0.147,g
2458524.66124,2019-02-10.1572517,bi,1.40,16.084,14.697,0.061,4.801,0.268,g
2458524.66246,2019-02-10.1584640,bi,1.42,16.107,14.667,0.058,4.935,0.263,g
2458524.66246,2019-02-10.1584642,bk,1.47,16.673,14.554,0.031,5.476,0.156,g
2458524.66367,2019-02-10.1596822,bk,1.46,16.751,14.614,0.031,5.179,0.145,g
2458524.66368,2019-02-10.1596819,bi,1.49,15.966,14.632,0.064,5.096,0.299,g
2458525.65441,2019-02-11.1504401,bF,1.54,16.618,14.588,0.034,5.306,0.164,g
2458525.65573,2019-02-11.1517733,bF,1.92,16.603,14.616,0.035,5.173,0.167,g
2458525.65701,2019-02-11.1530466,bF,1.53,16.521,14.594,0.037,5.276,0.180,g
2458525.69323,2019-02-11.1892652,bG,1.50,16.550,14.543,0.034,5.531,0.175,g
2458525.69323,2019-02-11.1892649,bE,1.41,16.324,14.538,0.042,5.559,0.216,g
2458525.69452,2019-02-11.1905542,bG,1.45,16.637,14.608,0.034,5.207,0.161,g
2458525.69452,2019-02-11.1905550,bE,1.44,16.308,14.519,0.042,5.656,0.218,g
2458525.69579,2019-02-11.1918262,bE,1.44,16.271,14.589,0.047,5.300,0.226,g
2458525.69579,2019-02-11.1918261,bG,1.41,16.643,14.566,0.032,5.415,0.160,g
2458526.68563,2019-02-12.1816949,bG,1.49,16.580,14.573,0.034,5.378,0.170,g
2458526.68563,2019-02-12.1816951,bE,1.45,16.352,14.599,0.044,5.256,0.210,g
2458526.68689,2019-02-12.1829615,bG,1.41,16.667,14.546,0.031,5.517,0.157,g
2458526.68689,2019-02-12.1829623,bE,1.47,16.282,14.623,0.048,5.136,0.224,g
2458526.68816,2019-02-12.1842240,bG,1.43,16.632,14.585,0.033,5.318,0.163,g
2458526.68816,2019-02-12.1842238,bE,1.47,16.337,14.580,0.044,5.345,0.213,g
2458527.68114,2019-02-13.1772341,bi,1.52,16.024,14.739,0.067,4.618,0.283,g
2458527.68236,2019-02-13.1784508,bi,1.41,16.042,14.748,0.067,4.580,0.279,g
2458527.68357,2019-02-13.1796665,bi,1.37,16.066,14.755,0.066,4.553,0.273,g
2458528.81942,2019-02-14.3155508,br,1.59,99.990,99.990,99.990,99.990,99.990,g
2458528.82062,2019-02-14.3167616,br,1.61,99.990,99.990,99.990,99.990,99.990,g
2458528.82184,2019-02-14.3179702,br,1.85,99.990,99.990,99.990,99.990,99.990,g
2458529.64605,2019-02-15.1422104,bs,1.53,14.710,14.628,0.203,5.115,0.949,g
2458529.64606,2019-02-15.1422100,bq,1.52,13.975,>13.975,99.990,5.847,1.868,g
2458529.64727,2019-02-15.1434314,bq,1.48,14.814,>14.814,99.990,3.644,0.862,g
2458529.64849,2019-02-15.1446469,bq,1.54,14.962,14.230,0.112,7.383,0.754,g
2458529.74112,2019-02-15.2372921,br,2.17,99.990,99.990,99.990,99.990,99.990,g
2458529.74234,2019-02-15.2385031,br,2.20,99.990,99.990,99.990,99.990,99.990,g
2458529.74357,2019-02-15.2397332,br,2.02,14.811,>14.811,99.990,3.448,0.864,g
2458530.55259,2019-02-16.0487819,bk,1.39,16.400,14.599,0.042,5.256,0.201,g
2458530.55260,2019-02-16.0487811,bi,1.53,15.761,14.778,0.089,4.455,0.361,g
2458530.55381,2019-02-16.0499997,bk,1.44,16.229,14.531,0.046,5.592,0.235,g
2458530.55381,2019-02-16.0500002,bi,1.47,15.619,14.692,0.093,4.821,0.411,g
2458530.55503,2019-02-16.0512163,bk,1.46,16.222,14.643,0.051,5.043,0.236,g
2458530.55503,2019-02-16.0512166,bi,1.42,15.586,14.753,0.102,4.559,0.424,g
2458531.55722,2019-02-17.0534460,bE,1.40,15.690,14.655,0.085,4.989,0.385,g
2458531.55723,2019-02-17.0534462,bG,1.49,15.979,14.607,0.062,5.213,0.295,g
2458531.55850,2019-02-17.0547256,bG,1.47,16.262,14.575,0.046,5.367,0.228,g
2458531.55850,2019-02-17.0547256,bE,1.45,15.664,14.491,0.074,5.802,0.395,g
2458531.55977,2019-02-17.0559962,bE,1.47,15.849,14.712,0.077,4.734,0.333,g
2458531.55977,2019-02-17.0559964,bG,1.47,16.214,14.631,0.051,5.100,0.238,g
2458531.64274,2019-02-17.1389692,bF,1.98,15.938,14.778,0.075,4.455,0.306,g
2458531.64401,2019-02-17.1402430,bF,1.99,15.812,14.597,0.072,5.264,0.344,g
2458531.64529,2019-02-17.1415194,bF,2.02,15.977,14.473,0.055,5.901,0.296,g
2458531.81709,2019-02-17.3133247,br,2.30,15.357,14.688,0.119,4.840,0.523,g
2458531.81830,2019-02-17.3145346,br,2.30,15.181,14.608,0.130,5.207,0.616,g
2458531.81952,2019-02-17.3157527,br,2.33,15.445,14.848,0.127,4.177,0.482,g
2458532.75526,2019-02-18.2515287,bj,2.05,15.401,14.680,0.113,4.877,0.502,g
2458532.75648,2019-02-18.2527462,bj,2.06,15.482,14.791,0.116,4.401,0.466,g
2458532.75769,2019-02-18.2539644,bj,2.03,15.407,14.737,0.118,4.625,0.499,g
2458533.67990,2019-02-19.1762,bk,2.31,15.664,14.552,0.079,5.483,0.395,g
2458533.67990,2019-02-19.1762008,bi,1.54,15.249,14.830,0.149,4.245,0.578,g
2458533.68112,2019-02-19.1774146,bk,2.33,15.581,14.645,0.093,5.033,0.426,g
2458533.68112,2019-02-19.1774150,bi,1.48,15.291,14.757,0.134,4.539,0.556,g
2458533.68233,2019-02-19.1786335,bk,2.28,15.543,14.615,0.093,5.176,0.441,g
2458533.68233,2019-02-19.1786343,bi,1.52,15.244,14.730,0.137,4.657,0.580,g
2458534.56060,2019-02-20.0569306,bj,1.99,15.686,14.472,0.072,5.903,0.387,g
2458534.56182,2019-02-20.0581592,bj,1.99,15.729,14.773,0.091,4.477,0.371,g
2458534.56305,2019-02-20.0593815,bj,1.98,15.657,14.613,0.084,5.188,0.397,g
2458534.70051,2019-02-20.1968538,bq,2.03,15.091,14.920,0.187,3.912,0.668,g
2458534.70174,2019-02-20.1980771,bs,2.09,15.451,14.713,0.111,4.730,0.480,g
2458534.70174,2019-02-20.1980768,bq,2.05,14.959,14.832,0.195,4.240,0.754,g
2458534.70295,2019-02-20.1992942,bq,2.12,14.914,14.677,0.176,4.891,0.786,g
2458534.74542,2019-02-20.2417638,br,2.01,15.642,14.477,0.075,5.878,0.403,g
2458534.74663,2019-02-20.2429762,br,1.94,15.333,14.637,0.116,5.075,0.535,g
2458534.74784,2019-02-20.2441932,br,1.93,15.354,14.668,0.117,4.929,0.524,g
2458535.54868,2019-02-21.0450630,bj,1.96,15.898,14.538,0.063,5.557,0.318,g
2458535.54991,2019-02-21.0462856,bj,1.96,15.966,14.610,0.063,5.201,0.299,g
2458535.55113,2019-02-21.0475116,bj,1.95,16.011,14.569,0.058,5.400,0.287,g
2458535.73098,2019-02-21.2273643,bj,2.09,15.689,14.594,0.080,5.279,0.385,g
2458535.73220,2019-02-21.2285812,bj,2.08,15.658,14.562,0.080,5.438,0.396,g
2458535.73342,2019-02-21.2297994,bj,2.09,15.640,14.617,0.086,5.165,0.403,g
2458536.63445,2019-02-22.1308604,bF,1.99,16.121,14.608,0.054,5.213,0.259,g
2458536.63572,2019-02-22.1321376,bF,1.97,16.086,14.622,0.057,5.139,0.268,g
2458536.63698,2019-02-22.1334013,bF,1.99,16.104,14.633,0.057,5.094,0.263,g
2458536.64224,2019-02-22.1386508,bE,1.39,15.970,14.528,0.058,5.607,0.298,g
2458536.64224,2019-02-22.1386511,bG,1.45,16.136,14.586,0.053,5.318,0.256,g
2458536.64351,2019-02-22.1399287,bG,1.38,16.290,14.705,0.051,4.765,0.222,g
2458536.64351,2019-02-22.1399290,bE,1.47,15.833,14.669,0.075,4.925,0.338,g
2458536.64478,2019-02-22.1412033,bG,1.49,16.191,14.611,0.051,5.198,0.243,g
2458536.64478,2019-02-22.1412028,bE,1.48,15.983,14.668,0.065,4.933,0.294,g
2458538.57263,2019-02-24.0691236,bj,1.47,16.544,14.530,0.034,5.597,0.176,g
2458538.57384,2019-02-24.0703393,bj,1.93,16.378,14.594,0.042,5.280,0.205,g
2458538.57506,2019-02-24.0715652,bj,1.48,16.388,14.601,0.042,5.243,0.203,g
2458539.54322,2019-02-25.0397572,bF,1.51,16.569,14.620,0.036,5.152,0.172,g
2458539.54449,2019-02-25.0410295,bF,1.50,16.608,14.596,0.034,5.272,0.166,g
2458539.54577,2019-02-25.0423094,bF,1.50,16.617,14.565,0.033,5.421,0.165,g
2458539.73170,2019-02-25.2282491,bj,1.94,16.182,14.613,0.052,5.186,0.245,g
2458539.73292,2019-02-25.2294715,bj,1.96,16.170,14.664,0.055,4.948,0.248,g
2458539.73415,2019-02-25.2306973,bj,1.97,16.028,14.550,0.056,5.495,0.282,g
2458539.76966,2019-02-25.2662037,bq,1.50,14.531,>14.531,99.990,4.710,1.119,g
2458539.77088,2019-02-25.2674385,bq,1.49,13.925,>13.925,99.990,7.558,1.955,g
2458539.77088,2019-02-25.2674344,bs,1.51,99.990,99.990,99.990,99.990,99.990,g
2458539.77209,2019-02-25.2686532,bs,1.48,99.990,99.990,99.990,99.990,99.990,g
2458539.77210,2019-02-25.2686533,bq,1.46,13.656,>13.656,99.990,7.368,2.505,g
2458540.76612,2019-02-26.2627199,br,1.47,16.476,14.597,0.039,5.265,0.187,g
2458540.76734,2019-02-26.2639320,br,1.42,16.536,14.544,0.035,5.525,0.178,g
2458540.76857,2019-02-26.2651628,br,1.40,16.510,14.520,0.035,5.647,0.182,g
2458541.67793,2019-02-27.1745662,br,1.44,16.589,14.518,0.032,5.663,0.169,g
2458541.67914,2019-02-27.1757841,br,1.48,16.621,14.541,0.032,5.540,0.164,g
2458541.68036,2019-02-27.1770032,br,1.44,16.589,14.592,0.035,5.290,0.169,g
2458542.70412,2019-02-28.2008063,bF,2.05,16.516,14.599,0.037,5.255,0.181,g
2458542.70539,2019-02-28.2020747,bF,2.07,16.583,14.594,0.035,5.277,0.170,g
2458542.70665,2019-02-28.2033361,bF,2.06,16.519,14.571,0.036,5.389,0.181,g
2458543.69165,2019-03-01.1883936,bj,1.52,16.560,14.550,0.034,5.496,0.174,g
2458543.69288,2019-03-01.1896206,bj,1.94,16.443,14.662,0.043,4.955,0.193,g
2458543.69410,2019-03-01.1908349,bj,1.45,16.558,14.527,0.034,5.613,0.174,g
2458544.71015,2019-03-02.2069356,bj,1.97,16.472,14.628,0.040,5.113,0.188,g
2458544.71136,2019-03-02.2081557,bj,1.98,16.513,14.658,0.040,4.972,0.181,g
2458544.71259,2019-03-02.2093726,bj,1.99,16.436,14.552,0.039,5.484,0.194,g
2458546.58075,2019-03-04.0776307,bj,1.97,16.608,14.541,0.033,5.540,0.166,g
2458546.58197,2019-03-04.0788498,bj,1.97,16.453,14.580,0.039,5.346,0.191,g
2458546.58319,2019-03-04.0800701,bj,1.96,16.522,14.491,0.034,5.800,0.179,g
2458546.77169,2019-03-04.2685827,br,2.40,16.349,14.593,0.043,5.286,0.211,g
2458546.77411,2019-03-04.2710079,br,2.21,16.313,14.604,0.045,5.227,0.218,g
2458547.72511,2019-03-05.2220506,bj,1.95,16.316,14.668,0.048,4.929,0.217,g
2458547.72633,2019-03-05.2232696,bj,1.96,16.362,14.599,0.043,5.250,0.208,g
2458547.72755,2019-03-05.2244971,bj,1.94,16.322,14.631,0.046,5.100,0.216,g
2458548.56619,2019-03-06.0631748,bE,1.48,16.442,14.544,0.038,5.527,0.193,g
2458548.56619,2019-03-06.0631751,bG,1.50,16.654,14.586,0.033,5.313,0.159,g
2458548.56745,2019-03-06.0644413,bE,1.51,16.488,14.579,0.038,5.353,0.186,g
2458548.56746,2019-03-06.0644420,bG,1.43,16.719,14.615,0.031,5.180,0.150,g
2458548.56874,2019-03-06.0657186,bG,1.40,16.718,14.572,0.030,5.386,0.150,g
2458548.56874,2019-03-06.0657188,bE,1.51,16.368,14.532,0.040,5.588,0.207,g
2458548.71987,2019-03-06.2168710,bj,1.95,16.395,14.552,0.040,5.482,0.202,g
2458548.72110,2019-03-06.2180925,bj,1.94,16.362,14.654,0.045,4.994,0.208,g
2458548.72232,2019-03-06.2193093,bj,1.97,16.408,14.548,0.039,5.509,0.199,g
2458549.67121,2019-03-07.1682568,bk,1.40,16.652,14.547,0.031,5.507,0.160,g
2458549.67122,2019-03-07.1682571,bi,1.43,15.904,14.786,0.078,4.424,0.316,g
2458549.67243,2019-03-07.1694703,bi,1.40,16.110,14.707,0.060,4.757,0.262,g
2458549.67243,2019-03-07.1694702,bk,1.47,16.689,14.609,0.032,5.206,0.154,g
2458549.67365,2019-03-07.1706903,bk,1.46,16.702,14.532,0.030,5.586,0.153,g
2458549.67365,2019-03-07.1706906,bi,1.42,15.964,14.635,0.064,5.081,0.299,g
2458549.70112,2019-03-07.1981631,bj,1.98,16.372,14.647,0.045,5.024,0.206,g
2458549.70233,2019-03-07.1993740,bj,1.96,16.428,14.605,0.041,5.227,0.196,g
2458549.70355,2019-03-07.2006002,bj,1.97,16.356,14.665,0.046,4.947,0.209,g
2458550.69644,2019-03-08.1935376,bE,1.46,16.276,14.567,0.045,5.413,0.225,g
2458550.69644,2019-03-08.1935377,bG,1.48,16.781,14.570,0.029,5.393,0.142,g
2458550.69771,2019-03-08.1948046,bE,1.44,16.509,14.577,0.037,5.364,0.182,g
